Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
28 Madrid;28079 Madrid;2807908143 Madrid sección 08143;Total;Todas las edades;2025;2.106
28 Madrid;28079 Madrid;2807908144 Madrid sección 08144;Total;Todas las edades;2025;1.484
28 Madrid;28079 Madrid;2807908145 Madrid sección 08145;Total;Todas las edades;2025;1.316
28 Madrid;28079 Madrid;2807908146 Madrid sección 08146;Total;Todas las edades;2025;1.398
28 Madrid;28079 Madrid;2807908147 Madrid sección 08147;Total;Todas las edades;2025;1.518
28 Madrid;28079 Madrid;2807908148 Madrid sección 08148;Total;Todas las edades;2025;1.963
28 Madrid;28079 Madrid;2807908149 Madrid sección 08149;Total;Todas las edades;2025;686
28 Madrid;28079 Madrid;2807908150 Madrid sección 08150;Total;Todas las edades;2025;1.319
28 Madrid;28079 Madrid;2807908151 Madrid sección 08151;Total;Todas las edades;2025;839
28 Madrid;28079 Madrid;2807908152 Madrid sección 08152;Total;Todas las edades;2025;1.590
28 Madrid;28079 Madrid;2807908153 Madrid sección 08153;Total;Todas las edades;2025;1.575
28 Madrid;28079 Madrid;2807908154 Madrid sección 08154;Total;Todas las edades;2025;1.654
28 Madrid;28079 Madrid;2807908155 Madrid sección 08155;Total;Todas las edades;2025;1.557
28 Madrid;28079 Madrid;2807908156 Madrid sección 08156;Total;Todas las edades;2025;1.300
28 Madrid;28079 Madrid;2807908157 Madrid sección 08157;Total;Todas las edades;2025;706
28 Madrid;28079 Madrid;2807908158 Madrid sección 08158;Total;Todas las edades;2025;1.519
28 Madrid;28079 Madrid;2807908159 Madrid sección 08159;Total;Todas las edades;2025;2.006
28 Madrid;28079 Madrid;2807908160 Madrid sección 08160;Total;Todas las edades;2025;1.990
28 Madrid;28079 Madrid;2807908161 Madrid sección 08161;Total;Todas las edades;2025;2.158
28 Madrid;28079 Madrid;2807908162 Madrid sección 08162;Total;Todas las edades;2025;1.417
28 Madrid;28079 Madrid;2807908163 Madrid sección 08163;Total;Todas las edades;2025;1.834
28 Madrid;28079 Madrid;2807908164 Madrid sección 08164;Total;Todas las edades;2025;3.032
28 Madrid;28079 Madrid;2807908165 Madrid sección 08165;Total;Todas las edades;2025;2.540
28 Madrid;28079 Madrid;2807908166 Madrid sección 08166;Total;Todas las edades;2025;1.948
28 Madrid;28079 Madrid;2807908167 Madrid sección 08167;Total;Todas las edades;2025;2.506
28 Madrid;28079 Madrid;2807908168 Madrid sección 08168;Total;Todas las edades;2025;1.395
28 Madrid;28079 Madrid;2807908169 Madrid sección 08169;Total;Todas las edades;2025;3.133
28 Madrid;28079 Madrid;2807908170 Madrid sección 08170;Total;Todas las edades;2025;2.872
28 Madrid;28079 Madrid;2807908171 Madrid sección 08171;Total;Todas las edades;2025;1.755
28 Madrid;28079 Madrid;2807908172 Madrid sección 08172;Total;Todas las edades;2025;2.376
28 Madrid;28079 Madrid;2807908173 Madrid sección 08173;Total;Todas las edades;2025;2.117
28 Madrid;28079 Madrid;2807908174 Madrid sección 08174;Total;Todas las edades;2025;1.866
28 Madrid;28079 Madrid;2807908175 Madrid sección 08175;Total;Todas las edades;2025;1.267
28 Madrid;28079 Madrid;2807908176 Madrid sección 08176;Total;Todas las edades;2025;1.908
28 Madrid;28079 Madrid;2807908177 Madrid sección 08177;Total;Todas las edades;2025;1.337
28 Madrid;28079 Madrid;2807908178 Madrid sección 08178;Total;Todas las edades;2025;2.177
28 Madrid;28079 Madrid;2807908179 Madrid sección 08179;Total;Todas las edades;2025;1.558
28 Madrid;28079 Madrid;2807908180 Madrid sección 08180;Total;Todas las edades;2025;968
28 Madrid;28079 Madrid;2807908181 Madrid sección 08181;Total;Todas las edades;2025;2.905
28 Madrid;28079 Madrid;2807908182 Madrid sección 08182;Total;Todas las edades;2025;1.748
28 Madrid;28079 Madrid;2807908183 Madrid sección 08183;Total;Todas las edades;2025;2.243
28 Madrid;28079 Madrid;2807908184 Madrid sección 08184;Total;Todas las edades;2025;1.696
28 Madrid;28079 Madrid;2807908185 Madrid sección 08185;Total;Todas las edades;2025;1.662
28 Madrid;28079 Madrid;2807908186 Madrid sección 08186;Total;Todas las edades;2025;1.650
28 Madrid;28079 Madrid;2807908187 Madrid sección 08187;Total;Todas las edades;2025;2.591
28 Madrid;28079 Madrid;2807908188 Madrid sección 08188;Total;Todas las edades;2025;1.997
28 Madrid;28079 Madrid;2807908189 Madrid sección 08189;Total;Todas las edades;2025;2.316
28 Madrid;28079 Madrid;2807908190 Madrid sección 08190;Total;Todas las edades;2025;1.854
28 Madrid;28079 Madrid;2807908191 Madrid sección 08191;Total;Todas las edades;2025;1.557
28 Madrid;28079 Madrid;2807908192 Madrid sección 08192;Total;Todas las edades;2025;1.479
28 Madrid;28079 Madrid;2807908193 Madrid sección 08193;Total;Todas las edades;2025;1.523
28 Madrid;28079 Madrid;2807909001 Madrid sección 09001;Total;Todas las edades;2025;1.209
28 Madrid;28079 Madrid;2807909002 Madrid sección 09002;Total;Todas las edades;2025;1.493
28 Madrid;28079 Madrid;2807909004 Madrid sección 09004;Total;Todas las edades;2025;1.469
28 Madrid;28079 Madrid;2807909005 Madrid sección 09005;Total;Todas las edades;2025;888
28 Madrid;28079 Madrid;2807909006 Madrid sección 09006;Total;Todas las edades;2025;786
28 Madrid;28079 Madrid;2807909007 Madrid sección 09007;Total;Todas las edades;2025;914
28 Madrid;28079 Madrid;2807909008 Madrid sección 09008;Total;Todas las edades;2025;1.219
28 Madrid;28079 Madrid;2807909009 Madrid sección 09009;Total;Todas las edades;2025;1.047
28 Madrid;28079 Madrid;2807909010 Madrid sección 09010;Total;Todas las edades;2025;1.134
28 Madrid;28079 Madrid;2807909011 Madrid sección 09011;Total;Todas las edades;2025;1.521
28 Madrid;28079 Madrid;2807909012 Madrid sección 09012;Total;Todas las edades;2025;705
28 Madrid;28079 Madrid;2807909013 Madrid sección 09013;Total;Todas las edades;2025;1.340
28 Madrid;28079 Madrid;2807909014 Madrid sección 09014;Total;Todas las edades;2025;2.118
28 Madrid;28079 Madrid;2807909015 Madrid sección 09015;Total;Todas las edades;2025;1.619
28 Madrid;28079 Madrid;2807909016 Madrid sección 09016;Total;Todas las edades;2025;928
28 Madrid;28079 Madrid;2807909017 Madrid sección 09017;Total;Todas las edades;2025;1.114
28 Madrid;28079 Madrid;2807909018 Madrid sección 09018;Total;Todas las edades;2025;1.387
28 Madrid;28079 Madrid;2807909019 Madrid sección 09019;Total;Todas las edades;2025;1.500
28 Madrid;28079 Madrid;2807909020 Madrid sección 09020;Total;Todas las edades;2025;917
28 Madrid;28079 Madrid;2807909021 Madrid sección 09021;Total;Todas las edades;2025;1.076
28 Madrid;28079 Madrid;2807909022 Madrid sección 09022;Total;Todas las edades;2025;1.080
28 Madrid;28079 Madrid;2807909023 Madrid sección 09023;Total;Todas las edades;2025;1.931
28 Madrid;28079 Madrid;2807909024 Madrid sección 09024;Total;Todas las edades;2025;740
28 Madrid;28079 Madrid;2807909025 Madrid sección 09025;Total;Todas las edades;2025;994
28 Madrid;28079 Madrid;2807909026 Madrid sección 09026;Total;Todas las edades;2025;1.242
28 Madrid;28079 Madrid;2807909028 Madrid sección 09028;Total;Todas las edades;2025;1.618
28 Madrid;28079 Madrid;2807909029 Madrid sección 09029;Total;Todas las edades;2025;1.039
28 Madrid;28079 Madrid;2807909030 Madrid sección 09030;Total;Todas las edades;2025;1.223
28 Madrid;28079 Madrid;2807909031 Madrid sección 09031;Total;Todas las edades;2025;617
28 Madrid;28079 Madrid;2807909033 Madrid sección 09033;Total;Todas las edades;2025;1.376
28 Madrid;28079 Madrid;2807909034 Madrid sección 09034;Total;Todas las edades;2025;1.667
28 Madrid;28079 Madrid;2807909035 Madrid sección 09035;Total;Todas las edades;2025;859
28 Madrid;28079 Madrid;2807909036 Madrid sección 09036;Total;Todas las edades;2025;1.153
28 Madrid;28079 Madrid;2807909037 Madrid sección 09037;Total;Todas las edades;2025;2.419
28 Madrid;28079 Madrid;2807909038 Madrid sección 09038;Total;Todas las edades;2025;1.239
28 Madrid;28079 Madrid;2807909039 Madrid sección 09039;Total;Todas las edades;2025;1.134
28 Madrid;28079 Madrid;2807909040 Madrid sección 09040;Total;Todas las edades;2025;912
28 Madrid;28079 Madrid;2807909041 Madrid sección 09041;Total;Todas las edades;2025;1.792
28 Madrid;28079 Madrid;2807909043 Madrid sección 09043;Total;Todas las edades;2025;2.019
28 Madrid;28079 Madrid;2807909044 Madrid sección 09044;Total;Todas las edades;2025;1.209
28 Madrid;28079 Madrid;2807909045 Madrid sección 09045;Total;Todas las edades;2025;1.084
28 Madrid;28079 Madrid;2807909046 Madrid sección 09046;Total;Todas las edades;2025;1.793
28 Madrid;28079 Madrid;2807909047 Madrid sección 09047;Total;Todas las edades;2025;1.456
28 Madrid;28079 Madrid;2807909049 Madrid sección 09049;Total;Todas las edades;2025;1.132
28 Madrid;28079 Madrid;2807909050 Madrid sección 09050;Total;Todas las edades;2025;874
28 Madrid;28079 Madrid;2807909051 Madrid sección 09051;Total;Todas las edades;2025;1.309
28 Madrid;28079 Madrid;2807909052 Madrid sección 09052;Total;Todas las edades;2025;1.901
28 Madrid;28079 Madrid;2807909053 Madrid sección 09053;Total;Todas las edades;2025;901
28 Madrid;28079 Madrid;2807909054 Madrid sección 09054;Total;Todas las edades;2025;1.376
28 Madrid;28079 Madrid;2807909055 Madrid sección 09055;Total;Todas las edades;2025;1.607
28 Madrid;28079 Madrid;2807909056 Madrid sección 09056;Total;Todas las edades;2025;2.068
28 Madrid;28079 Madrid;2807909057 Madrid sección 09057;Total;Todas las edades;2025;928
28 Madrid;28079 Madrid;2807909058 Madrid sección 09058;Total;Todas las edades;2025;979
28 Madrid;28079 Madrid;2807909060 Madrid sección 09060;Total;Todas las edades;2025;1.522
28 Madrid;28079 Madrid;2807909061 Madrid sección 09061;Total;Todas las edades;2025;1.034
28 Madrid;28079 Madrid;2807909063 Madrid sección 09063;Total;Todas las edades;2025;1.553
28 Madrid;28079 Madrid;2807909064 Madrid sección 09064;Total;Todas las edades;2025;1.711
28 Madrid;28079 Madrid;2807909065 Madrid sección 09065;Total;Todas las edades;2025;1.362
28 Madrid;28079 Madrid;2807909066 Madrid sección 09066;Total;Todas las edades;2025;895
28 Madrid;28079 Madrid;2807909067 Madrid sección 09067;Total;Todas las edades;2025;903
28 Madrid;28079 Madrid;2807909068 Madrid sección 09068;Total;Todas las edades;2025;1.126
28 Madrid;28079 Madrid;2807909069 Madrid sección 09069;Total;Todas las edades;2025;795
28 Madrid;28079 Madrid;2807909070 Madrid sección 09070;Total;Todas las edades;2025;1.340
28 Madrid;28079 Madrid;2807909071 Madrid sección 09071;Total;Todas las edades;2025;1.574
28 Madrid;28079 Madrid;2807909072 Madrid sección 09072;Total;Todas las edades;2025;1.605
28 Madrid;28079 Madrid;2807909073 Madrid sección 09073;Total;Todas las edades;2025;1.402
28 Madrid;28079 Madrid;2807909074 Madrid sección 09074;Total;Todas las edades;2025;1.566
28 Madrid;28079 Madrid;2807909075 Madrid sección 09075;Total;Todas las edades;2025;2.743
28 Madrid;28079 Madrid;2807909076 Madrid sección 09076;Total;Todas las edades;2025;1.043
28 Madrid;28079 Madrid;2807909077 Madrid sección 09077;Total;Todas las edades;2025;1.209
28 Madrid;28079 Madrid;2807909078 Madrid sección 09078;Total;Todas las edades;2025;2.292
28 Madrid;28079 Madrid;2807909079 Madrid sección 09079;Total;Todas las edades;2025;1.885
28 Madrid;28079 Madrid;2807909080 Madrid sección 09080;Total;Todas las edades;2025;1.677
28 Madrid;28079 Madrid;2807909081 Madrid sección 09081;Total;Todas las edades;2025;866
28 Madrid;28079 Madrid;2807909082 Madrid sección 09082;Total;Todas las edades;2025;829
28 Madrid;28079 Madrid;2807909083 Madrid sección 09083;Total;Todas las edades;2025;1.601
28 Madrid;28079 Madrid;2807909084 Madrid sección 09084;Total;Todas las edades;2025;964
28 Madrid;28079 Madrid;2807909085 Madrid sección 09085;Total;Todas las edades;2025;1.539
28 Madrid;28079 Madrid;2807909086 Madrid sección 09086;Total;Todas las edades;2025;2.339
28 Madrid;28079 Madrid;2807909087 Madrid sección 09087;Total;Todas las edades;2025;2.310
28 Madrid;28079 Madrid;2807909088 Madrid sección 09088;Total;Todas las edades;2025;2.630
28 Madrid;28079 Madrid;2807909089 Madrid sección 09089;Total;Todas las edades;2025;1.635
28 Madrid;28079 Madrid;2807909090 Madrid sección 09090;Total;Todas las edades;2025;2.169
28 Madrid;28079 Madrid;2807909091 Madrid sección 09091;Total;Todas las edades;2025;2.037
28 Madrid;28079 Madrid;2807909092 Madrid sección 09092;Total;Todas las edades;2025;1.045
28 Madrid;28079 Madrid;2807909093 Madrid sección 09093;Total;Todas las edades;2025;1.494
28 Madrid;28079 Madrid;2807909094 Madrid sección 09094;Total;Todas las edades;2025;1.572
28 Madrid;28079 Madrid;2807909095 Madrid sección 09095;Total;Todas las edades;2025;1.264
28 Madrid;28079 Madrid;2807909096 Madrid sección 09096;Total;Todas las edades;2025;2.016
28 Madrid;28079 Madrid;2807909097 Madrid sección 09097;Total;Todas las edades;2025;1.624
28 Madrid;28079 Madrid;2807910001 Madrid sección 10001;Total;Todas las edades;2025;1.160
28 Madrid;28079 Madrid;2807910002 Madrid sección 10002;Total;Todas las edades;2025;944
28 Madrid;28079 Madrid;2807910003 Madrid sección 10003;Total;Todas las edades;2025;1.925
28 Madrid;28079 Madrid;2807910004 Madrid sección 10004;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807910005 Madrid sección 10005;Total;Todas las edades;2025;1.400
28 Madrid;28079 Madrid;2807910006 Madrid sección 10006;Total;Todas las edades;2025;2.614
28 Madrid;28079 Madrid;2807910007 Madrid sección 10007;Total;Todas las edades;2025;1.562
28 Madrid;28079 Madrid;2807910008 Madrid sección 10008;Total;Todas las edades;2025;1.180
28 Madrid;28079 Madrid;2807910009 Madrid sección 10009;Total;Todas las edades;2025;1.267
28 Madrid;28079 Madrid;2807910010 Madrid sección 10010;Total;Todas las edades;2025;923
28 Madrid;28079 Madrid;2807910011 Madrid sección 10011;Total;Todas las edades;2025;783
28 Madrid;28079 Madrid;2807910012 Madrid sección 10012;Total;Todas las edades;2025;973
28 Madrid;28079 Madrid;2807910013 Madrid sección 10013;Total;Todas las edades;2025;719
28 Madrid;28079 Madrid;2807910014 Madrid sección 10014;Total;Todas las edades;2025;829
28 Madrid;28079 Madrid;2807910015 Madrid sección 10015;Total;Todas las edades;2025;1.297
28 Madrid;28079 Madrid;2807910016 Madrid sección 10016;Total;Todas las edades;2025;1.361
28 Madrid;28079 Madrid;2807910017 Madrid sección 10017;Total;Todas las edades;2025;960
28 Madrid;28079 Madrid;2807910018 Madrid sección 10018;Total;Todas las edades;2025;891
28 Madrid;28079 Madrid;2807910020 Madrid sección 10020;Total;Todas las edades;2025;868
28 Madrid;28079 Madrid;2807910021 Madrid sección 10021;Total;Todas las edades;2025;1.438
28 Madrid;28079 Madrid;2807910022 Madrid sección 10022;Total;Todas las edades;2025;1.086
28 Madrid;28079 Madrid;2807910023 Madrid sección 10023;Total;Todas las edades;2025;941
28 Madrid;28079 Madrid;2807910024 Madrid sección 10024;Total;Todas las edades;2025;1.365
28 Madrid;28079 Madrid;2807910025 Madrid sección 10025;Total;Todas las edades;2025;1.272
28 Madrid;28079 Madrid;2807910026 Madrid sección 10026;Total;Todas las edades;2025;958
28 Madrid;28079 Madrid;2807910027 Madrid sección 10027;Total;Todas las edades;2025;1.409
28 Madrid;28079 Madrid;2807910028 Madrid sección 10028;Total;Todas las edades;2025;1.389
28 Madrid;28079 Madrid;2807910029 Madrid sección 10029;Total;Todas las edades;2025;1.539
28 Madrid;28079 Madrid;2807910030 Madrid sección 10030;Total;Todas las edades;2025;1.435
28 Madrid;28079 Madrid;2807910031 Madrid sección 10031;Total;Todas las edades;2025;936
28 Madrid;28079 Madrid;2807910032 Madrid sección 10032;Total;Todas las edades;2025;2.308
28 Madrid;28079 Madrid;2807910033 Madrid sección 10033;Total;Todas las edades;2025;1.121
28 Madrid;28079 Madrid;2807910034 Madrid sección 10034;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807910035 Madrid sección 10035;Total;Todas las edades;2025;998
28 Madrid;28079 Madrid;2807910036 Madrid sección 10036;Total;Todas las edades;2025;1.537
28 Madrid;28079 Madrid;2807910037 Madrid sección 10037;Total;Todas las edades;2025;1.874
28 Madrid;28079 Madrid;2807910038 Madrid sección 10038;Total;Todas las edades;2025;927
28 Madrid;28079 Madrid;2807910039 Madrid sección 10039;Total;Todas las edades;2025;1.354
28 Madrid;28079 Madrid;2807910040 Madrid sección 10040;Total;Todas las edades;2025;1.016
28 Madrid;28079 Madrid;2807910041 Madrid sección 10041;Total;Todas las edades;2025;1.703
28 Madrid;28079 Madrid;2807910042 Madrid sección 10042;Total;Todas las edades;2025;1.485
28 Madrid;28079 Madrid;2807910043 Madrid sección 10043;Total;Todas las edades;2025;1.597
28 Madrid;28079 Madrid;2807910044 Madrid sección 10044;Total;Todas las edades;2025;883
28 Madrid;28079 Madrid;2807910046 Madrid sección 10046;Total;Todas las edades;2025;1.424
28 Madrid;28079 Madrid;2807910047 Madrid sección 10047;Total;Todas las edades;2025;1.185
28 Madrid;28079 Madrid;2807910048 Madrid sección 10048;Total;Todas las edades;2025;1.521
28 Madrid;28079 Madrid;2807910049 Madrid sección 10049;Total;Todas las edades;2025;1.358
28 Madrid;28079 Madrid;2807910050 Madrid sección 10050;Total;Todas las edades;2025;1.590
28 Madrid;28079 Madrid;2807910051 Madrid sección 10051;Total;Todas las edades;2025;1.079
28 Madrid;28079 Madrid;2807910052 Madrid sección 10052;Total;Todas las edades;2025;1.346
28 Madrid;28079 Madrid;2807910053 Madrid sección 10053;Total;Todas las edades;2025;1.236
28 Madrid;28079 Madrid;2807910054 Madrid sección 10054;Total;Todas las edades;2025;1.505
28 Madrid;28079 Madrid;2807910055 Madrid sección 10055;Total;Todas las edades;2025;1.161
28 Madrid;28079 Madrid;2807910056 Madrid sección 10056;Total;Todas las edades;2025;1.188
28 Madrid;28079 Madrid;2807910057 Madrid sección 10057;Total;Todas las edades;2025;1.648
28 Madrid;28079 Madrid;2807910058 Madrid sección 10058;Total;Todas las edades;2025;1.196
