City,Location_Cluster_ID,Representative_Latitude,Representative_Longitude,Record_Count,Company_Count,Companies,Addresses,Locations,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Review_Required
madrid,MAD_LOC_000067,40.43823356198145,-3.68444865435326,2,2,Amazon | InPost,"Calle de María de Molina, 21",24/7 Gasolinera Repsol Es Mo | Lockers Marcos,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",23.4,2,Medium,False
madrid,MAD_LOC_000068,40.4069586507282,-3.67341977589385,2,2,InPost | SEUR,"Av. del Mediterráneo, 28 | Av. del Mediterráneo, 28 (garita)",24/7 Parking | Seur Lockers Parking Bolto,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",19.79,2,Medium,False
madrid,MAD_LOC_000069,40.4095423897814,-3.66972116554276,1,1,InPost,"C. del Dr. Esquerdo, 155",Supermercado Dia,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000070,40.41108318284108,-3.6703068406719055,5,4,Celeritas | Ctt Express | InPost | SEUR,"C. del Dr. Esquerdo, 96 | C. del Dr. Esquerdo, 96, Local 2",Doce Treinta Y Cuatro,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",31.04,3,Review,True
madrid,MAD_LOC_000071,40.4060662985517,-3.67034969412123,3,3,Amazon | InPost | SEUR,"C. del Dr. Esquerdo, 177",Estanco Conde Casal | Estanco Conde De Casal | Seur - Estanco Conde De Casal,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.63,1,High,False
madrid,MAD_LOC_000072,40.40418511408415,-3.675169742794365,2,2,Amazon | InPost,"C. de Valderribas, 34",Amazon Locker - Echarri | Efecto 2000,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",24.85,2,Medium,False
madrid,MAD_LOC_000073,40.3996957743422,-3.67165619709406,1,1,InPost,"Av. de la Ciudad de Barcelona, 208-210",Parking Avda Ciudad De Barcelona - Seco,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000074,40.40301693410605,-3.6753793339844023,4,4,Amazon | Ctt Express | InPost | SEUR,"C. de Granada, 46",Amazon Counter - Sol Internacional | Sol Internacional | Sol Internacional 2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.19,1,High,False
madrid,MAD_LOC_000075,40.407072889383,-3.6781805913987347,2,2,InPost | SEUR,"C. de Cavanilles, 10",Alimentacion Autoservicio | Nirvana Espacio Holistico,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.49,1,High,False
madrid,MAD_LOC_000076,40.4002650546512,-3.672019205824335,2,2,Amazon | InPost,"Av. de la Ciudad de Barcelona, 93 | Avenida de la Ciudad de Barcelona 93",La Wash | Lockers - Virgo Lavanderia Autoservicio La Wash,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",27.52,2,Medium,False
